Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2016,SC,SC-500 - Charleston/Low Country CoC,One-Eighty Place,CoC,SC-500 – NEW – Housing First PSH 16,365047
2016,SC,SC-500 - Charleston/Low Country CoC,One-Eighty Place,CoC,SC-500 – REN – Rapid Re-Housing LHC 16,376373
2016,SC,SC-502 - Columbia/Midlands CoC,One-Eighty Place,CoC,SC-502 – REN – Rapid Re-Housing MACH 16,123032
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",Project Care,CoC,SC-501 – REN – PRIDE Permanent Housing,343868
2016,SC,SC-502 - Columbia/Midlands CoC,"Salvation Army - Southern Territory, The",CoC,SC-502 – REN – Housing Stabilization - Rapid Re-housing 2016,63182
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",Sea Haven,CoC,SC-503 – REN – Sea Haven Rapid Re-housing Project,94820
2016,SC,SC-502 - Columbia/Midlands CoC,Sistercare,CoC,SC-502 – REN – Permanent Housing and Supportive Services for Disabled Domestic Violence Victims,285811
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",South Carolina,CoC,SC-501 – REN – Greenville-Spartanburg Consolidated Shelter Plus Care,267009
2016,SC,SC-502 - Columbia/Midlands CoC,South Carolina,CoC,SC-502 – REN – Home Base III and IV Consolidated Program,247768
2016,SC,SC-502 - Columbia/Midlands CoC,South Carolina,CoC,SC-502 – REN – Home Base I and II Consolidated Program,508413
2016,SC,"SC-503 - Myrtle Beach, Sumter City and County CoC",South Carolina,CoC,SC-503 – REN – Pee Dee Shelter Plus Care,69390
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",Sunbelt Human Advancement Resources (SHARE),CoC,SC-501 – NEW – Welcome Home,186864
2016,SC,SC-502 - Columbia/Midlands CoC,Trinity Housing Corporation,CoC,SC-502 – NEW – Young Adulthood Housing Collaborative,81465
2016,SC,SC-502 - Columbia/Midlands CoC,Trinity Housing Corporation,CoC,SC-502 – REN – Family Housing Collaborative,115197
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – HAL2,20551
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – Piedmont Keys,120752
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – PLN – CoC Planning Project 2016,122593
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – Reedy Place,128754
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – Transitions 2000,136272
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – Upstate HMIS,163215
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – HAL,170177
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – RAVE,174341
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – NEW – Rapid Rehousing,189668
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – REN – HOME,194524
2016,SC,"SC-501 - Greenville, Anderson, Spartanburg/Upstate CoC",United Housing Connections,CoC,SC-501 – NEW – Kerns Avenue I,251548
2016,SC,SC-502 - Columbia/Midlands CoC,United Way - Midlands,CoC,SC-502 – PLN – CoC Planning Project Application FY 2016,81599
2016,SC,SC-502 - Columbia/Midlands CoC,United Way - Midlands,CoC,SC-502 – REN – HMIS Renewal SC-502 FY 2016,118133
2016,SD,SD-500 - South Dakota Statewide CoC,Cornerstone Rescue Mission,CoC,SD-500 – REN – Renewal Project Application FY2016,72186
2016,SD,SD-500 - South Dakota Statewide CoC,Inter-Lakes Community Action Partnership,CoC,SD-500 – NEW – Heartland House 3 Rapid Rehousing Program,158989
2016,SD,SD-500 - South Dakota Statewide CoC,Inter-Lakes Community Action Partnership,CoC,SD-500 – NEW – Heartland House Rapid Rehousing Program,313050
2016,SD,SD-500 - South Dakota Statewide CoC,Lewis and Clark Behavioral Health Services,CoC,SD-500 – REN – Lewis and Clark Housing Project,137751
2016,SD,SD-500 - South Dakota Statewide CoC,Pennington County Housing and Redevelopment Commission,CoC,SD-500 – REN – Pennington Count Housing Shelter Plus Care II Renewal FY2016,105144
2016,SD,SD-500 - South Dakota Statewide CoC,Sioux Falls Housing and Redevelopment Commission,CoC,SD-500 – REN – Safe Home,29993
2016,SD,SD-500 - South Dakota Statewide CoC,Sioux Falls Housing and Redevelopment Commission,CoC,SD-500 – REN – Shelter Plus Care SF III--2016 Renewal 4 CH,30362
2016,SD,SD-500 - South Dakota Statewide CoC,Sioux Falls Housing and Redevelopment Commission,CoC,SD-500 – REN – Shelter Plus Care SF--2016 Renewal 44,325849
2016,SD,SD-500 - South Dakota Statewide CoC,South Dakota Housing Development Authority,CoC,SD-500 – REN – 2016 South Dakota Statewide HMIS,39684
2016,SD,SD-500 - South Dakota Statewide CoC,South Dakota Housing Development Authority,CoC,SD-500 – PLN – SD-500 CoC Planning Application FY2016,51087
2016,TN,TN-509 - Appalachian Regional CoC,A Safe Harbor Home,CoC,TN-509 – REN – Expansion 2017,42937
2016,TN,TN-509 - Appalachian Regional CoC,A Safe Harbor Home,CoC,TN-509 – REN – Renewal 2017,45555
2016,TN,TN-501 - Memphis/Shelby County CoC,Agape Child and Family Services,CoC,TN-501 – NEW – Agape Access for All FY2016 Phase II,115052
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,AIM Housing,CoC,TN-500 – REN – AIM Family Housing 2016,32441
2016,TN,TN-501 - Memphis/Shelby County CoC,Alliance Healthcare Services,CoC,TN-501 – REN – STAY 2,238324
2016,TN,TN-501 - Memphis/Shelby County CoC,Alliance Healthcare Services,CoC,TN-501 – REN – 2016 North Hill Woods,242659
2016,TN,TN-501 - Memphis/Shelby County CoC,Alliance Healthcare Services,CoC,TN-501 – REN – STAY 1,252964
2016,TN,TN-501 - Memphis/Shelby County CoC,Alpha Omega Veterans Services,CoC,TN-501 – REN – 2016 AOVS Depot Town Home Phase 1,115131
2016,TN,TN-501 - Memphis/Shelby County CoC,Alpha Omega Veterans Services,CoC,TN-501 – REN – 2016 AOVS Depot SRO,156403
2016,TN,TN-501 - Memphis/Shelby County CoC,Alpha Omega Veterans Services,CoC,TN-501 – NEW – AOVS Lease Program,172035
2016,TN,TN-501 - Memphis/Shelby County CoC,Alpha Omega Veterans Services,CoC,TN-501 – REN – 2016 AOVS Permanent Supportive Housing,180230
2016,TN,TN-504 - Nashville-Davidson County CoC,Aphesis House,CoC,TN-504 – NEW – 113 Rayon PSH 2016,42358
2016,TN,TN-504 - Nashville-Davidson County CoC,Aphesis House,CoC,TN-504 – NEW – 111 Rayon PSH 2016,88221
2016,TN,TN-509 - Appalachian Regional CoC,Appalachian Regional Coalition on Homelessness,CoC,TN-509 – NEW – 2016 Reallocation HMIS Project,43498
2016,TN,TN-509 - Appalachian Regional CoC,Appalachian Regional Coalition on Homelessness,CoC,TN-509 – PLN – 2016 Planning Project,44529
2016,TN,TN-509 - Appalachian Regional CoC,Appalachian Regional Coalition on Homelessness,CoC,TN-509 – NEW – Reallocation PSH New Project FY 2016,93583
2016,TN,TN-509 - Appalachian Regional CoC,Appalachian Regional Coalition on Homelessness,CoC,TN-509 – REN – 2016 HMIS Renewal Project,113170
2016,TN,TN-507 - Jackson/West Tennessee CoC,Area Relief Ministries,CoC,TN-507 – REN – Madison County Rapid ReHousing Project,37494
2016,TN,TN-507 - Jackson/West Tennessee CoC,Area Relief Ministries,CoC,TN-507 – REN – The Turning Point,72775
2016,TN,TN-501 - Memphis/Shelby County CoC,Behavioral Health Initiatives,CoC,TN-501 – REN – 2016 Phoenix Project,91410
2016,TN,TN-503 - Central Tennessee CoC,"Buffalo Valley, Inc.",CoC,TN-503 – PLN – HNM Planning 2016,52905
2016,TN,TN-503 - Central Tennessee CoC,"Buffalo Valley, Inc.",CoC,TN-503 – NEW – HNM HMIS,150000
2016,TN,TN-503 - Central Tennessee CoC,"Buffalo Valley, Inc.",CoC,TN-503 – NEW – HNM Permanent Supportive Housing,294151
2016,TN,TN-503 - Central Tennessee CoC,"Buffalo Valley, Inc.",CoC,TN-503 – REN – HNM Maury County (Precious Chosen),341210
2016,TN,TN-503 - Central Tennessee CoC,"Buffalo Valley, Inc.",CoC,TN-503 – REN – HNM C,746931
2016,TN,TN-504 - Nashville-Davidson County CoC,Campus for Human Development,CoC,TN-504 – REN – Omega COC 2016 Room In The Inn,34284
2016,TN,TN-507 - Jackson/West Tennessee CoC,Carey Counseling Center,CoC,TN-507 – REN – Herrington Place,112251
2016,TN,TN-507 - Jackson/West Tennessee CoC,Carey Counseling Center,CoC,TN-507 – REN – Rental Assistance for NW Tennessee,363524
2016,TN,TN-501 - Memphis/Shelby County CoC,Case Management,CoC,TN-501 – REN – Alice Avenue Project,15714
2016,TN,TN-501 - Memphis/Shelby County CoC,Case Management,CoC,TN-501 – REN – Family Haven Apartments,97162
2016,TN,TN-501 - Memphis/Shelby County CoC,Case Management,CoC,TN-501 – REN – Home Plus Care,366739
2016,TN,TN-509 - Appalachian Regional CoC,Catholic Charities - East Tennessee,CoC,TN-509 – REN – Appalachian Family Housing,153851
2016,TN,TN-504 - Nashville-Davidson County CoC,Catholic Charities - Tennessee,CoC,TN-504 – NEW – Catholic Charities Rapid-Rehousing (RRH) 2016,44736
2016,TN,TN-501 - Memphis/Shelby County CoC,Catholic Charities - West Tennessee,CoC,TN-501 – REN – Genesis Homeless Services,454351
2016,TN,"TN-512 - Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",CEASE Domestic Violence and Sexual Assault,CoC,TN-512 – REN – Safe at Home,97135
2016,TN,TN-503 - Central Tennessee CoC,Center of Hope,CoC,TN-503 – REN – Center of Hope Against DV Transitional Housing,70486
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,Chattanooga Church Ministries,CoC,TN-500 – NEW – Community Kitchen Perm Housing for Individuals 2017-2018,179977
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,Chattanooga Church Ministries,CoC,TN-500 – NEW – Community Kitchen Perm Housing for Families 2017-2018,179977
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,Chattanooga Homeless Coalition,CoC,TN-500 – NEW – 2016 No Wrong Door,38775
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,Chattanooga Homeless Coalition,CoC,TN-500 – PLN – TN-500 CoC Planning Application FY2016,77326
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,Chattanooga Homeless Coalition,CoC,TN-500 – REN – 2016 Enhanced HMIS,94775
2016,TN,TN-500 - Chattanooga/Southeast Tennessee CoC,Chattanooga Homeless Coalition,CoC,TN-500 – REN – 2016 HMIS,102569
2016,TN,TN-503 - Central Tennessee CoC,"Clarksville, TN",CoC,TN-503 – REN – City of Clarksville S+C,109688
2016,TN,TN-507 - Jackson/West Tennessee CoC,Community Action Network,CoC,TN-507 – REN – Stewart Co Shelter Plus Care,25810
2016,TN,TN-501 - Memphis/Shelby County CoC,Community Alliance for the Homeless,CoC,TN-501 – REN – HMIS Renewal Grant FY2016,37608
2016,TN,TN-501 - Memphis/Shelby County CoC,Community Alliance for the Homeless,CoC,TN-501 – REN – HMIS HEARTH Grant Renewal FY2016,46534
2016,TN,TN-501 - Memphis/Shelby County CoC,Community Alliance for the Homeless,CoC,TN-501 – REN – HMIS Plus Grant Renewal FY2016,80094
2016,TN,TN-501 - Memphis/Shelby County CoC,Community Alliance for the Homeless,CoC,TN-501 – NEW – Memphis/Shelby County Coordinated Entry System,100000
2016,TN,TN-501 - Memphis/Shelby County CoC,Community Alliance for the Homeless,CoC,TN-501 – REN – HMIS Expansion Renewal Grant FY2016,100210
2016,TN,TN-501 - Memphis/Shelby County CoC,Community Alliance for the Homeless,CoC,TN-501 – PLN – TN-501 CoC Planning Application FY2016,195348
2016,TN,TN-506 - Upper Cumberland CoC,"Crossville Housing Authority, TN",CoC,TN-506 – REN – Shelter Plus Care Five 2016,47405
2016,TN,TN-506 - Upper Cumberland CoC,"Crossville Housing Authority, TN",CoC,TN-506 – REN – Iris Cottage 2016,60491
2016,TN,TN-506 - Upper Cumberland CoC,"Crossville Housing Authority, TN",CoC,TN-506 – REN – Community Supportive Housing 2016,61860
2016,TN,TN-506 - Upper Cumberland CoC,"Crossville Housing Authority, TN",CoC,TN-506 – REN – Pathways RRH 2016,90057
2016,TN,TN-506 - Upper Cumberland CoC,"Crossville Housing Authority, TN",CoC,TN-506 – REN – Shelter Plus Care 2016,268311
2016,TN,TN-506 - Upper Cumberland CoC,Crossville Housing Development Corporation,CoC,TN-506 – PLN – 2016 Planning Project TN-506,30841
2016,TN,TN-506 - Upper Cumberland CoC,Crossville Housing Development Corporation,CoC,TN-506 – REN – 2016 Coordinated Entry TN506,46151
2016,TN,TN-506 - Upper Cumberland CoC,Crossville Housing Development Corporation,CoC,TN-506 – REN – 2016 HMIS TN-506,138973
2016,TN,TN-507 - Jackson/West Tennessee CoC,Damascus Road,CoC,TN-507 – REN – Waverly Home,82708
2016,TN,TN-507 - Jackson/West Tennessee CoC,Damascus Road,CoC,TN-507 – REN – Curtis Street,125527
2016,TN,TN-501 - Memphis/Shelby County CoC,Door of Hope - Tennessee,CoC,TN-501 – REN – 2016 245 N. Bellevue,175112
2016,TN,TN-501 - Memphis/Shelby County CoC,Door of Hope - Tennessee,CoC,TN-501 – REN – 2016 One Door at a Time,239797
2016,TN,TN-501 - Memphis/Shelby County CoC,Door of Hope - Tennessee,CoC,TN-501 – REN – 2016 One Door at a Time Phase Two,348306
2016,TN,TN-509 - Appalachian Regional CoC,Fairview Housing Management Corporation,CoC,TN-509 – REN – The Manna House Renewal Project Application FY2016,118983
2016,TN,TN-501 - Memphis/Shelby County CoC,Friends for Life,CoC,TN-501 – REN – Aloysius New Beginnings,189202
2016,TN,TN-501 - Memphis/Shelby County CoC,Friends for Life,CoC,TN-501 – REN – Aloysius Scattered Site Permanent Supportive Housing,198019
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,Greenhouse Ministries,CoC,TN-510 – REN – Cottage Program Renewal FY 2016,46573
2016,TN,TN-502 - Knoxville/Knox County CoC,Helen Ross McNabb Center,CoC,TN-502 – REN – Helen Ross McNabb Center Supportive Housing,372670
2016,TN,TN-506 - Upper Cumberland CoC,Housing Opportunities and People Enterprises,CoC,TN-506 – REN – HOPE Permanent Housing Project #2,14919
2016,TN,TN-506 - Upper Cumberland CoC,Housing Opportunities and People Enterprises,CoC,TN-506 – REN – HOPE Permanent Housing Project #1,21605
2016,TN,TN-507 - Jackson/West Tennessee CoC,Jackson Area Council on Alcoholism and Drug Dependency,CoC,TN-507 – REN – Housing the Indigent,71767
2016,TN,TN-507 - Jackson/West Tennessee CoC,"Jackson Housing Authority, TN",CoC,TN-507 – REN – Shelter Plus Care,136284
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,"Journey Home, The",CoC,TN-510 – REN – 2016 LOV Leasing (Assumed) Renewal,2353
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,"Journey Home, The",CoC,TN-510 – REN – 2016 Chronic Leasing Renewal,9265
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,"Journey Home, The",CoC,TN-510 – REN – 2016 Smyrna (Assumed) Leasing Renewal,12908
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,"Journey Home, The",CoC,TN-510 – REN – 2016 Older Youth Renewal,18400
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,"Journey Home, The",CoC,TN-510 – REN – 2016 Family Leasing Renewal,52648
2016,TN,TN-509 - Appalachian Regional CoC,Kingsport Housing and Redevelopment Authority,CoC,TN-509 – REN – 2016 SHP I Pro Rata Renewal Application,76065
2016,TN,TN-509 - Appalachian Regional CoC,Kingsport Housing and Redevelopment Authority,CoC,TN-509 – REN – 2016 SHP II Bonus Renewal Application,142461
2016,TN,TN-509 - Appalachian Regional CoC,Kingsport Housing and Redevelopment Authority,CoC,TN-509 – REN – 2016 SPC Renewal Application,654202
2016,TN,TN-502 - Knoxville/Knox County CoC,Knoxville-Knox County Community Action Committee,CoC,TN-502 – REN – Elizabeth's Home,121587
2016,TN,TN-502 - Knoxville/Knox County CoC,Knoxville-Knox County Community Action Committee,CoC,TN-502 – REN – Families In Need Rapid ReHousing,90636
2016,TN,TN-502 - Knoxville/Knox County CoC,Knoxville-Knox County Community Action Committee,CoC,TN-502 – REN – REACH,104580
2016,TN,TN-502 - Knoxville/Knox County CoC,Knoxville-Knox County Community Action Committee,CoC,TN-502 – REN – Project SUCCEED Rapid Rehousing,140514
2016,TN,TN-503 - Central Tennessee CoC,"Marshall County, TN",CoC,TN-503 – REN – Marshall County S+C,16202
2016,TN,TN-504 - Nashville-Davidson County CoC,"Mary Parrish Center, The",CoC,TN-504 – REN – The Mary Parrish Center Transitional Housing Program Renewal Project FY2016,23688
2016,TN,TN-501 - Memphis/Shelby County CoC,"Memphis, TN",CoC,TN-501 – REN – Aloysius Commons Shelter Plus Care,124709
2016,TN,TN-501 - Memphis/Shelby County CoC,"Memphis, TN",CoC,TN-501 – REN – Breaking the Cycle Shelter Plus Care,211630
2016,TN,TN-504 - Nashville-Davidson County CoC,Metropolitan Development and Housing Agency - Nashville,CoC,TN-504 – REN – MDHA Shelter Plus Care SRA with Park Center Renewal 2016,31553
2016,TN,TN-504 - Nashville-Davidson County CoC,Metropolitan Development and Housing Agency - Nashville,CoC,TN-504 – REN – MDHA HMIS Renewal 2016,53508
2016,TN,TN-504 - Nashville-Davidson County CoC,Metropolitan Development and Housing Agency - Nashville,CoC,TN-504 – PLN – TN-504 CoC Planning Application 2016,100587
2016,TN,TN-504 - Nashville-Davidson County CoC,Metropolitan Development and Housing Agency - Nashville,CoC,TN-504 – REN – MDHA Shelter Plus Care 13 Unit Renewal 2016,124936
2016,TN,TN-504 - Nashville-Davidson County CoC,Metropolitan Development and Housing Agency - Nashville,CoC,TN-504 – REN – MDHA Shelter Plus Care Consolidated Renewal 2016,1576380
2016,TN,TN-501 - Memphis/Shelby County CoC,Metropolitan Inter-Faith Association,CoC,TN-501 – NEW – MIFA Rapid Rehousing Program Expansion,264253
2016,TN,TN-501 - Memphis/Shelby County CoC,Metropolitan Inter-Faith Association,CoC,TN-501 – REN – MIFA Rapid Rehousing Program,499009
2016,TN,TN-510 - Murfreesboro/Rutherford County CoC,Murfreesboro Housing Authority,CoC,TN-510 – REN – MHA Supportive Care FY2016,383527
2016,TN,TN-504 - Nashville-Davidson County CoC,"Next Door, The - Tennessee",CoC,TN-504 – REN – Freedom Recovery Community Renewal,93585
2016,TN,TN-504 - Nashville-Davidson County CoC,Oasis Center,CoC,TN-504 – NEW – Youth Rapid Rehousing,29649
2016,TN,TN-501 - Memphis/Shelby County CoC,OUTMemphis,CoC,TN-501 – NEW – OUTMemphis Metamorphosis Rapid Rehousing Project,90000
2016,TN,TN-502 - Knoxville/Knox County CoC,Positively Living,CoC,TN-502 – REN – Parkridge Harbor Apartments,80180
2016,TN,TN-507 - Jackson/West Tennessee CoC,Professional Care Services,CoC,TN-507 – REN – PCS Brownsville Duplexes,9951
2016,TN,TN-501 - Memphis/Shelby County CoC,Promise Development Corporation,CoC,TN-501 – REN – Memphis Strong Families Initiative 2016,524785
2016,TN,TN-501 - Memphis/Shelby County CoC,Promise Development Corporation,CoC,TN-501 – REN – Promise Leasing 2016,784160
